BELNR,WAERS,BUKRS,KTOSL,PRCTR,BSCHL,HKONT,DMBTR,WRBTR,label
393667,C4,C48,C2,C21,A2,B3,1054203.46,41151.05,regular
393668,C7,C74,C7,C73,A3,B2,2000373.96,0,regular
393669,C1,C15,C7,C76,A1,B2,1644330.64,11594,regular
393670,C7,C78,C1,C10,A3,B1,3259961.05,16028,regular
393671,C1,C10,C3,C36,A1,B2,316102.05,16492,regular
393672,C6,C67,C5,C53,A2,B1,1668231.98,97,regular
393673,C4,C45,C1,C16,A2,B1,1349101.15,0,regular
393674,C7,C75,C1,C16,A3,B1,84065.82,31023.92,regular
393675,C1,C16,C1,C16,A1,B1,334800.03,172,regular
393676,C4,C44,C4,C47,A2,B3,941711.07,648077,regular
393677,C5,C51,C1,C17,A3,B1,1931852.17,0,regular
393678,C1,C12,C1,C17,A1,B1,328601.08,20779,regular
393679,C1,C13,C1,C17,A1,B1,113735.16,0,regular
393680,C9,C96,C6,C66,A2,B2,4814.69,4814.69,regular
393681,C1,C18,C1,C19,A1,B1,1874554.93,0,regular
393682,C1,C13,C1,C17,A1,B1,98258.23,140,regular
393683,C1,C11,C2,C21,A1,B3,100141.31,0,regular
393684,C1,C15,C1,C18,A1,B1,422383.09,0,regular
393685,C1,C14,C2,C20,A1,B3,474701.85,0,regular
393686,C1,C14,C1,C13,A1,B1,578729.49,104227,regular
393687,C1,C19,C1,C14,A1,B1,78769.7,16912,regular
393688,C1,C18,C1,C10,A1,B1,532032.7,0,regular
393689,C3,C34,C4,C42,A3,B3,1663521.12,0,regular
393690,C1,C16,C1,C19,A1,B1,543125.78,0,regular
393691,C9,C99,C1,C11,A2,B1,91600.14,176645.69,regular
393692,C1,C15,C1,C11,A1,B1,4017084.06,20748,regular
393693,C1,C15,C1,C16,A1,B1,51718.88,35914,regular
393694,C1,C13,C1,C11,A1,B1,3212.15,0,regular
393695,C2,C20,C1,C13,A1,B1,483350.95,0,regular
393696,C2,C20,C1,C10,A1,B1,642687.83,797655,regular
393697,C1,C12,C1,C13,A1,B1,87472.7,0,regular
393698,C1,C17,C1,C15,A1,B1,1696447.2,0,regular
393699,C1,C11,C1,C12,A1,B1,1019467.21,239796.78,regular
393700,C8,C87,C1,C11,A1,B1,98131.81,0,regular
393701,C1,C10,C2,C23,A1,B3,638450.59,0,regular
393702,C8,C85,C1,C12,A1,B1,3301430.5,0,regular
393703,C1,C19,C1,C18,A1,B1,527811.44,0,regular
393704,C1,C17,C2,C29,A1,B3,50527.48,116967,regular
393705,C1,C19,C5,C52,A1,B1,257437.63,0,regular
393706,C1,C11,C4,C42,A1,B3,1281104.22,0,regular
393707,C3,C30,C1,C18,A3,B1,2084440.44,0,regular
393708,C5,C51,C9,C95,A3,B1,539723.37,5038,regular
393709,C5,C58,C7,C72,A3,B2,55248.49,0,regular
393710,C1,C15,C1,C17,A1,B1,158353.53,414116,regular
393711,C1,C15,C7,C71,A1,B2,385850.81,0,regular
393712,C1,C18,C1,C15,A1,B1,304167.14,0,regular
393713,C3,C30,C1,C16,A3,B1,578654.06,0,regular
393714,C2,C21,C1,C10,A1,B1,275849.68,0,regular
393715,C2,C20,C4,C46,A1,B3,470468.64,0,regular
393716,C1,C10,C1,C17,A1,B1,6885853.49,0,regular
393717,C3,C35,C9,C91,A3,B1,354592.17,31040,regular
393718,C1,C15,C7,C79,A1,B2,777253.83,0,regular
393719,C1,C19,C8,C89,A1,B3,269925.17,0,regular
393720,C1,C12,C8,C88,A1,B3,1183895.88,92303,regular
393721,C1,C11,C3,C35,A1,B2,723793.04,9397.14,regular
393722,C1,C18,C1,C12,A1,B1,10136.2,0,regular
393723,C7,C71,C1,C11,A3,B1,1159694.46,14948,regular
393724,C2,C20,C6,C61,A1,B2,423070.66,0,regular
393725,C1,C12,C4,C49,A1,B3,10038469.87,0,regular
393726,C1,C13,C2,C21,A1,B3,379254.08,112869.77,regular
393727,C1,C15,C5,C51,A1,B1,1588510.09,35834,regular
393728,C7,C76,C1,C17,A3,B1,1165245.89,0,regular
393729,C9,C94,C1,C19,A2,B1,840459.18,0,regular
393730,C1,C14,C1,C16,A1,B1,183729,0,regular
393731,C1,C14,C9,C99,A1,B1,309929.18,0,regular
393732,C1,C18,C3,C31,A1,B2,452443.96,64752.05,regular
393733,C4,C42,C1,C16,A2,B1,499.16,113821,regular
393734,C3,C37,C1,C13,A3,B1,83632.01,0,regular
393735,C1,C10,C1,C17,A1,B1,854990.25,4656,regular
393736,C1,C19,C4,C40,A1,B3,108296.01,24363,regular
393737,C1,C19,C2,C20,A1,B3,1306785.22,32614,regular
393738,C2,C20,C2,C23,A1,B3,782501.02,0,regular
393739,C6,C66,C7,C71,A2,B2,155549.28,0,regular
393740,C1,C18,C7,C75,A1,B2,552225.34,0,regular
393741,C5,C57,C1,C11,A3,B1,329637.6,0,regular
393742,C1,C19,C1,C18,A1,B1,815893.26,601565.06,regular
393743,C6,C69,C4,C48,A2,B3,141149.69,2064,regular
393744,C6,C63,C1,C10,A2,B1,676499.46,2409,regular
393745,C1,C17,C1,C19,A1,B1,1397514.13,0,regular
393746,C7,C74,C6,C67,A3,B2,49025.95,0,regular
393747,C1,C16,C6,C67,A1,B2,834935.97,0,regular
393748,C7,C79,C4,C40,A3,B3,283139.75,41805,regular
393749,C5,C59,C2,C21,A3,B3,1028682.21,49887,regular
393750,C3,C38,C1,C17,A3,B1,350326.66,0,regular
393751,C1,C19,C4,C47,A1,B3,98034.11,0,regular
393752,C6,C68,C4,C48,A2,B3,877248.38,0,regular
393753,C1,C18,C1,C12,A1,B1,302756.25,57114.36,regular
393754,C1,C10,C4,C40,A1,B3,55060.77,0,regular
393755,C7,C72,C1,C13,A3,B1,786908.86,0,regular
393756,C2,C20,C1,C18,A1,B1,843604.89,2150.79,regular
393757,C4,C43,C1,C17,A2,B1,575194.28,513,regular
393758,C6,C65,C1,C18,A2,B1,119130.09,105338,regular
393759,C4,C44,C2,C20,A2,B3,139596.86,77792,regular
393760,C3,C31,C7,C73,A3,B2,745192.63,0,regular
393761,C1,C10,C2,C28,A1,B3,698823.81,18663,regular
393762,C2,C21,C1,C17,A1,B1,297786.49,0,regular
393763,C5,C54,C6,C63,A3,B2,477447.86,144974,regular
393764,C2,C20,C6,C69,A1,B2,334547.94,516659,regular
393765,C7,C74,C1,C13,A3,B1,1008966.1,0,regular
393766,C1,C14,C7,C73,A1,B2,986009.33,286444.13,regular
393767,C6,C61,C4,C48,A2,B3,25596.05,0,regular
393768,C1,C18,C6,C65,A1,B2,260513.73,49,regular
393769,C1,C10,C6,C67,A1,B2,247708.56,31636,regular
393770,C1,C17,C9,C98,A1,B1,151047.1,0,regular
393771,C1,C15,C1,C10,A1,B1,476024.17,0,regular
393772,C2,C22,C8,C82,A1,B3,2589979.97,0,regular
393773,C5,C56,C1,C15,A3,B1,162953.48,0,regular
393774,C1,C14,C3,C30,A1,B2,1260096.99,94946,regular
393775,C1,C16,C1,C15,A1,B1,28272.73,0,regular
393776,C7,C77,C5,C57,A3,B1,134518.87,21379,regular
393777,C1,C14,C3,C38,A1,B2,830404.94,44,regular
393778,C2,C22,C9,C98,A1,B1,62796.49,0,regular
393779,C1,C18,C1,C13,A1,B1,170625.34,0,regular
393780,C1,C19,C9,C99,A1,B1,1060869.4,40160,regular
393781,C7,C72,C2,C27,A3,B3,1874674.92,421,regular
393782,C4,C49,C1,C11,A2,B1,29603.67,48,regular
393783,C7,C77,C1,C14,A3,B1,188346.62,0,regular
393784,C1,C15,C1,C13,A1,B1,140916.7,20922,regular
393785,C1,C13,C5,C56,A1,B1,140165.13,52760,regular
393786,C1,C17,C9,C96,A1,B1,788319.78,21765,regular
393787,C3,C39,C1,C19,A3,B1,2289814.5,0,regular
393788,C7,C73,C5,C52,A3,B1,1618539.6,9014,regular
393789,C6,C69,C1,C15,A2,B1,294505.72,0,regular
393790,C8,C86,C4,C49,A1,B3,977767.07,336526,regular
393791,C1,C10,C1,C15,A1,B1,494573.84,115022.12,regular
393792,C1,C19,C1,C18,A1,B1,870037.96,31295,regular
393793,C1,C13,C9,C94,A1,B1,286113.41,23506,regular
393794,C9,C95,C1,C16,A2,B1,111205.32,49835,regular
393795,C5,C51,C2,C20,A3,B3,206446.59,0,regular
393796,C1,C11,C1,C18,A1,B1,129980.34,0,regular
393797,C9,C91,C1,C17,A2,B1,38984.9,0,regular
393798,C2,C21,C1,C18,A1,B1,254538.5,30676,regular
393799,C1,C14,C1,C17,A1,B1,169606.09,0,regular
393800,C7,C78,C8,C84,A3,B3,2138695.61,0,regular
393801,C1,C13,C1,C10,A1,B1,441092.31,0,regular
393802,C1,C15,C1,C12,A1,B1,245887.01,196860.62,regular
393803,C2,C21,C1,C16,A1,B1,273590.15,101890,regular
393804,C1,C16,C1,C16,A1,B1,2443563.36,0,regular
393805,C1,C14,C2,C24,A1,B3,328.81,22891.02,regular
393806,C2,C26,C1,C15,A1,B1,1444780.55,29564,regular
393807,C1,C11,C1,C11,A1,B1,477600.38,0,regular
393808,C1,C15,C9,C92,A1,B1,55869.93,0,regular
393809,C7,C78,C2,C20,A3,B3,38371.2,111856,regular
393810,C4,C48,C1,C17,A2,B1,499163.9,76190,regular
393811,C1,C11,C1,C12,A1,B1,566313.99,327358.76,regular
393812,C2,C29,C5,C51,A1,B1,78313.8,24925,regular
393813,C1,C16,C7,C77,A1,B2,442868.1,209,regular
393814,C8,C80,C6,C61,A1,B2,772347.27,11464,regular
393815,C1,C15,C3,C34,A1,B2,754493.13,0,regular
393816,C1,C12,C2,C20,A1,B3,45419.24,14882,regular
393817,C9,C94,C7,C78,A2,B2,42214.14,0,regular
393818,C1,C15,C1,C18,A1,B1,140150.06,0,regular
393819,C2,C29,C5,C53,A1,B1,243544.09,633,regular
393820,C1,C18,C1,C19,A1,B1,728294.24,0,regular
393821,C1,C14,C1,C15,A1,B1,4731371.88,4731371.88,regular
393822,C7,C79,C2,C29,A3,B3,3157607.79,20099,regular
393823,C2,C23,C3,C36,A1,B2,524867.35,20494,regular
393824,C1,C10,C1,C19,A1,B1,1085188.79,0,regular
393825,C8,C88,C1,C12,A1,B1,10000000,145,regular
393826,C1,C19,C1,C13,A1,B1,1500939.76,29859,regular
393827,C1,C14,C1,C18,A1,B1,284.65,801,regular
393828,C8,C86,C4,C49,A1,B3,242326.74,50855,regular
393829,C6,C64,C1,C13,A2,B1,1053869.8,77378,regular
393830,C1,C10,C1,C16,A1,B1,485759.9,277564,regular
393831,C3,C30,C9,C91,A3,B1,416141.89,0,regular
393832,C1,C19,C1,C16,A1,B1,467907.08,17271,regular
393833,C6,C61,C3,C35,A2,B2,78390.97,410,regular
393834,C4,C44,C2,C23,A2,B3,2812944.61,9516,regular
393835,C1,C17,C7,C76,A1,B2,232040.9,0,regular
393836,C1,C14,C1,C10,A1,B1,492644.79,52801,regular
393837,C9,C91,C1,C16,A2,B1,275669.4,11021,regular
393838,C1,C11,C1,C17,A1,B1,528708.46,199148,regular
393839,C1,C15,C3,C31,A1,B2,322986.71,0,regular
393840,C6,C63,C5,C51,A2,B1,285059.26,24651,regular
393841,C8,C85,C1,C19,A1,B1,798364.35,0,regular
393842,C9,C96,C1,C18,A2,B1,192254.42,12195,regular
393843,C4,C44,C1,C13,A2,B1,2388542.02,2388542.02,regular
393844,C1,C18,C1,C15,A1,B1,522845.52,0,regular
393845,C1,C13,C1,C19,A1,B1,342152.65,0,regular
393846,C4,C44,C8,C84,A2,B3,981994.35,0,regular
393847,C4,C48,C1,C13,A2,B1,3569056.87,0,regular
393848,C4,C41,C1,C14,A2,B1,525721.45,47062,regular
393849,C1,C13,C1,C17,A1,B1,302905.21,0,regular
393850,C1,C13,C2,C20,A1,B3,813025.11,126755,regular
393851,C1,C15,C6,C66,A1,B2,559944.59,0,regular
393852,C1,C14,C8,C83,A1,B3,427226.43,6129,regular
393853,C7,C72,C4,C41,A3,B3,1765328.66,2027,regular
393854,C4,C43,C6,C68,A2,B2,414090.48,0,regular
393855,C1,C14,C9,C97,A1,B1,217863.9,15308,regular
393856,C7,C71,C1,C10,A3,B1,197492.47,483780.38,regular
393857,C1,C16,C7,C71,A1,B2,1604215.79,1225,regular
393858,C2,C21,C1,C10,A1,B1,502711.62,206566,regular
393859,C7,C74,C6,C66,A3,B2,1657170.12,0,regular
393860,C1,C14,C8,C88,A1,B3,1198870.59,20607,regular
393861,C4,C41,C2,C20,A2,B3,35192.28,55636,regular
393862,C1,C18,C1,C17,A1,B1,434844.32,290077.38,regular
393863,C2,C20,C1,C14,A1,B1,70527.79,20367,regular
393864,C1,C12,C1,C18,A1,B1,1768954.04,73784,regular
393865,C1,C14,C1,C17,A1,B1,208723.43,0,regular
393866,C1,C11,C9,C99,A1,B1,1152721.41,1198,regular
393867,C1,C15,C1,C18,A1,B1,701156.53,211,regular
393868,C1,C12,C1,C18,A1,B1,972320.62,0,regular
393869,C2,C29,C1,C13,A1,B1,128156.32,0,regular
393870,C2,C21,C1,C19,A1,B1,23393.28,11560,regular
393871,C1,C15,C6,C67,A1,B2,500211.41,0,regular
393872,C1,C10,C1,C19,A1,B1,512383.36,0,regular
393873,C2,C20,C3,C32,A1,B2,333230.16,0,regular
393874,C1,C13,C5,C57,A1,B1,457481.94,174,regular
393875,C1,C19,C2,C20,A1,B3,839956.75,0,regular
393876,C1,C19,C1,C17,A1,B1,919083.01,0,regular
393877,C9,C93,C6,C62,A2,B2,452417.42,12587,regular
393878,C5,C54,C2,C20,A3,B3,486018.5,0,regular
393879,C1,C12,C2,C20,A1,B3,2855850.85,0,regular
393880,C7,C75,C2,C20,A3,B3,1632802.93,71933,regular
393881,C1,C19,C1,C13,A1,B1,3770918.48,21085,regular
393882,C1,C10,C9,C91,A1,B1,267254.92,16426,regular
393883,C1,C19,C1,C13,A1,B1,70571.42,0,regular
393884,C7,C75,C4,C46,A3,B3,598514.35,0,regular
393885,C1,C10,C8,C84,A1,B3,449708.73,0,regular
393886,C1,C12,C1,C14,A1,B1,324416.29,151826,regular
393887,C1,C19,C1,C16,A1,B1,92280.58,0,regular
393888,C4,C41,C1,C12,A2,B1,365202.6,6170,regular
393889,C1,C12,C6,C66,A1,B2,408218.53,0,regular
393890,C3,C33,C2,C21,A3,B3,777814.99,52979,regular
393891,C7,C78,C4,C49,A3,B3,997752.73,0,regular
393892,C8,C84,C1,C11,A1,B1,60709.25,0,regular
393893,C1,C17,C1,C11,A1,B1,10947038.45,0,regular
393894,C1,C14,C2,C20,A1,B3,99103.05,138020,regular
393895,C7,C76,C1,C18,A3,B1,810771.71,71682.99,regular
393896,C1,C15,C1,C11,A1,B1,607327.74,21475,regular
393897,C5,C52,C3,C38,A3,B2,473509.36,10726,regular
393898,C2,C20,C1,C12,A1,B1,1259127.45,0,regular
393899,C3,C38,C1,C10,A3,B1,888161.64,123447.02,regular
393900,C2,C21,C1,C16,A1,B1,465295.98,0,regular
393901,C1,C18,C1,C19,A1,B1,554087.04,0,regular
393902,C9,C93,C1,C17,A2,B1,220647,255,regular
393903,C5,C54,C4,C41,A3,B3,995148.25,0,regular
393904,C1,C18,C1,C11,A1,B1,515035.54,159240,regular
393905,C1,C10,C1,C16,A1,B1,102516.47,0,regular
393906,C1,C10,C1,C17,A1,B1,75737.03,200985.2,regular
393907,C1,C15,C5,C56,A1,B1,1104575.83,0,regular
393908,C1,C15,C2,C29,A1,B3,363883.19,81636,regular
393909,C8,C89,C1,C10,A1,B1,278900.96,0,regular
393910,C1,C11,C2,C20,A1,B3,940373.65,0,regular
393911,C1,C17,C4,C42,A1,B3,173043.47,0,regular
393912,C7,C76,C2,C21,A3,B3,1040536.13,5051,regular
393913,C1,C11,C8,C89,A1,B3,113190.46,0,regular
393914,C1,C15,C8,C80,A1,B3,245506.92,163739.11,regular
393915,C1,C16,C1,C18,A1,B1,504318.77,0,regular
393916,C7,C79,C1,C15,A3,B1,744679.57,4776.45,regular
393917,C4,C45,C1,C12,A2,B1,463479.34,43545,regular
393918,C1,C16,C1,C18,A1,B1,893146.37,0,regular
393919,C7,C73,C1,C13,A3,B1,278898.81,26288,regular
393920,C2,C20,C1,C18,A1,B1,1741423.02,0,regular
393921,C1,C15,C4,C49,A1,B3,2163852.72,230091.37,regular
393922,C2,C24,C6,C65,A1,B2,247125.95,0,regular
393923,C1,C10,C1,C12,A1,B1,993652.79,0,regular
393924,C2,C22,C1,C13,A1,B1,534826.2,25272,regular
393925,C2,C20,C1,C16,A1,B1,2377065.09,0,regular
393926,C2,C20,C9,C90,A1,B1,86751.59,0,regular
393927,C1,C10,C1,C13,A1,B1,1255208.21,0,regular
393928,C1,C19,C1,C14,A1,B1,386639.83,11,regular
393929,C9,C93,C1,C13,A2,B1,1275554.69,29115,regular
393930,C3,C37,C1,C10,A3,B1,441859.85,0,regular
393931,C3,C38,C1,C13,A3,B1,1854669.73,0,regular
393932,C3,C32,C6,C65,A3,B2,2031482.49,61986,regular
393933,C1,C10,C1,C14,A1,B1,99311.85,0,regular
393934,C1,C15,C1,C18,A1,B1,316278.41,8203,regular
393935,C8,C84,C7,C73,A1,B2,143116.57,21364,regular
393936,C5,C51,C1,C11,A3,B1,580808.09,0,regular
393937,C1,C14,C6,C62,A1,B2,1488037.61,16307,regular
393938,C2,C25,C2,C20,A1,B3,158808.07,0,regular
393939,C1,C10,C5,C52,A1,B1,149750.69,0,regular
393940,C5,C59,C1,C16,A3,B1,510817.22,0,regular
393941,C1,C18,C2,C29,A1,B3,31950.13,137266,regular
393942,C2,C21,C6,C60,A1,B2,620833.12,0,regular
393943,C1,C19,C1,C10,A1,B1,212172.5,0,regular
393944,C8,C89,C2,C26,A1,B3,79538.25,0,regular
393945,C1,C16,C7,C72,A1,B2,407829.21,5965,regular
393946,C6,C67,C1,C10,A2,B1,395989.08,32084.72,regular
393947,C4,C44,C9,C97,A2,B1,70084.18,0,regular
393948,C1,C19,C3,C35,A1,B2,654983.85,0,regular
393949,C5,C57,C2,C21,A3,B3,1308153.97,0,regular
393950,C1,C16,C9,C93,A1,B1,698292.44,10987,regular
393951,C4,C46,C8,C84,A2,B3,105514.99,105271,regular
393952,C1,C17,C1,C17,A1,B1,328962.83,0,regular
393953,C8,C82,C1,C15,A1,B1,2460261.52,16998,regular
393954,C1,C10,C1,C16,A1,B1,193829.21,511,regular
393955,C2,C26,C4,C42,A1,B3,789994.31,0,regular
393956,C1,C13,C1,C15,A1,B1,297421.25,0,regular
393957,C5,C56,C2,C20,A3,B3,245285.38,0,regular
393958,C1,C10,C1,C13,A1,B1,414607.1,0,regular
393959,C2,C20,C1,C12,A1,B1,272829.71,0,regular
393960,C2,C21,C1,C15,A1,B1,75734.99,75734.99,regular
393961,C1,C11,C1,C10,A1,B1,9065.34,9065.34,regular
393962,C1,C10,C4,C44,A1,B3,831666.61,0,regular
393963,C1,C13,C1,C15,A1,B1,1193410.46,0,regular
393964,C1,C17,C1,C17,A1,B1,194487.71,0,regular
393965,C4,C42,C5,C50,A2,B1,542669.51,9508,regular
393966,C1,C10,C1,C11,A1,B1,383736.49,32653,regular
393967,C8,C83,C1,C13,A1,B1,272286.84,2133,regular
393968,C8,C85,C1,C16,A1,B1,92101.24,0,regular
393969,C1,C12,C3,C34,A1,B2,819955.17,100391,regular
393970,C1,C11,C3,C32,A1,B2,1337107.44,0,regular
393971,C1,C17,C1,C17,A1,B1,1154775.61,0,regular
393972,C1,C16,C2,C20,A1,B3,1643364.27,0,regular
393973,C2,C21,C1,C11,A1,B1,436123.26,67612,regular
393974,C9,C90,C2,C24,A2,B3,976825.44,49860,regular
393975,C7,C74,C1,C18,A3,B1,811196.36,34427,regular
393976,C1,C17,C1,C17,A1,B1,63007.58,0,regular
393977,C1,C18,C3,C32,A1,B2,190625.22,0,regular
393978,C8,C86,C1,C19,A1,B1,796954.8,477406.08,regular
393979,C1,C18,C2,C21,A1,B3,1505731.91,30676,regular
393980,C1,C15,C2,C20,A1,B3,265172.38,0,regular
393981,C2,C26,C1,C12,A1,B1,1547666.21,30497,regular
393982,C1,C19,C8,C83,A1,B3,586628.33,17377,regular
393983,C1,C17,C1,C16,A1,B1,1320868.37,36434,regular
393984,C1,C14,C1,C19,A1,B1,703738.8,200158.38,regular
393985,C7,C72,C3,C31,A3,B2,1105217.46,0,regular
393986,C1,C11,C9,C93,A1,B1,15978.59,39988,regular
393987,C5,C50,C3,C35,A3,B2,183351.59,0,regular
393988,C1,C12,C1,C16,A1,B1,1771379.48,0,regular
393989,C1,C19,C1,C17,A1,B1,151780.22,0,regular
393990,C1,C12,C9,C96,A1,B1,277336.67,0,regular
393991,C1,C14,C7,C77,A1,B2,140842.08,0,regular
393992,C1,C16,C1,C15,A1,B1,287869.04,913,regular
393993,C6,C69,C1,C14,A2,B1,839255.95,0,regular
393994,C5,C51,C4,C42,A3,B3,5894.08,309955,regular
393995,C1,C17,C8,C86,A1,B3,223058.94,14859,regular
393996,C2,C27,C1,C16,A1,B1,22287.63,0,regular
393997,C8,C81,C1,C19,A1,B1,68184.39,345134.25,regular
393998,C7,C74,C5,C57,A3,B1,738820.92,0,regular
393999,C5,C58,C2,C20,A3,B3,175499.35,422386,regular
394000,C1,C12,C1,C16,A1,B1,266079.14,12866,regular
394001,C1,C11,C5,C55,A1,B1,210586.9,0,regular
394002,C3,C39,C1,C15,A3,B1,2060670.5,0,regular
394003,C1,C11,C1,C16,A1,B1,131832.68,29719,regular
394004,C3,C37,C7,C72,A3,B2,1276942.98,0,regular
394005,C1,C10,C7,C71,A1,B2,981297.37,0,regular
394006,C1,C14,C3,C33,A1,B2,132277.54,23273,regular
394007,C1,C10,C1,C11,A1,B1,1319848.52,1784,regular
394008,C2,C27,C1,C19,A1,B1,632033.35,20218,regular
394009,C9,C90,C1,C10,A2,B1,2232251.77,28870.16,regular
394010,C1,C10,C1,C13,A1,B1,789293.62,0,regular
394011,C1,C18,C1,C10,A1,B1,547119.66,14408,regular
394012,C2,C24,C9,C92,A1,B1,99486.74,0,regular
394013,C1,C17,C1,C12,A1,B1,1435431.41,0,regular
394014,C1,C14,C7,C76,A1,B2,458212.34,0,regular
394015,C1,C19,C7,C76,A1,B2,519429.89,21330,regular
394016,C1,C12,C2,C23,A1,B3,108256.56,0,regular
394017,C4,C43,C1,C19,A2,B1,183485.42,0,regular
394018,C8,C82,C5,C51,A1,B1,651243.77,0,regular
394019,C1,C10,C7,C70,A1,B2,366843.34,0,regular
394020,C1,C17,C1,C18,A1,B1,54792.19,40124,regular
394021,C1,C13,C1,C12,A1,B1,421405.89,778054.02,regular
394022,C4,C49,C1,C14,A2,B1,1287851.48,1081,regular
394023,C6,C63,C2,C23,A2,B3,197393.59,70806,regular
394024,C9,C99,C7,C79,A2,B2,10000000,353629,regular
394025,C1,C17,C9,C99,A1,B1,413140.95,0,regular
394026,C1,C11,C1,C18,A1,B1,39506.22,50790,regular
394027,C3,C33,C9,C92,A3,B1,844879.14,360214,regular
394028,C1,C13,C9,C90,A1,B1,580294.18,11532,regular
394029,C2,C26,C7,C72,A1,B2,58566.86,25345,regular
394030,C2,C21,C1,C19,A1,B1,725282.73,0,regular
394031,C3,C39,C7,C78,A3,B2,1525256.99,16239,regular
394032,C5,C53,C7,C77,A3,B2,428927.47,3065,regular
394033,C1,C10,C1,C10,A1,B1,267765.52,0,regular
394034,C2,C21,C1,C13,A1,B1,637658.89,6242,regular
394035,C1,C12,C8,C82,A1,B3,245755.72,0,regular
394036,C1,C13,C7,C71,A1,B2,119781.04,26908,regular
394037,C1,C13,C1,C19,A1,B1,314110.15,0,regular
394038,C6,C60,C1,C14,A2,B1,788769.19,82194.74,regular
394039,C1,C17,C1,C13,A1,B1,884853.92,0,regular
394040,C1,C13,C9,C90,A1,B1,4162355.94,168,regular
394041,C1,C16,C1,C10,A1,B1,1426848.73,0,regular
394042,C1,C11,C1,C10,A1,B1,80628.64,0,regular
394043,C1,C15,C2,C20,A1,B3,32922.07,0,regular
394044,C1,C12,C1,C15,A1,B1,2020.24,0,regular
394045,C1,C15,C1,C11,A1,B1,764.87,6557,regular
394046,C2,C21,C8,C83,A1,B3,370881.77,0,regular
394047,C8,C87,C2,C20,A1,B3,370815.91,0,regular
394048,C2,C24,C1,C18,A1,B1,649629.64,122267,regular
394049,C7,C70,C1,C17,A3,B1,317831.06,0,regular
394050,C2,C23,C1,C17,A1,B1,86278.4,0,regular
394051,C1,C17,C7,C75,A1,B2,73559.22,0,regular
394052,C1,C16,C2,C20,A1,B3,446347.99,253863.6,regular
394053,C1,C15,C5,C58,A1,B1,615121.23,10303,regular
394054,C2,C20,C4,C48,A1,B3,485795.78,0,regular
394055,C1,C16,C1,C13,A1,B1,848610.59,0,regular
394056,C1,C12,C2,C20,A1,B3,912149.47,4410,regular
394057,C5,C57,C1,C13,A3,B1,2309062.51,100230,regular
394058,C4,C40,C1,C11,A2,B1,949109.22,46282.44,regular
394059,C1,C10,C1,C14,A1,B1,897458.72,0,regular
394060,C9,C96,C2,C20,A2,B3,518793.73,41386,regular
394061,C9,C93,C1,C10,A2,B1,2113293.01,0,regular
394062,C3,C37,C1,C14,A3,B1,882251.72,30238,regular
394063,C6,C62,C8,C87,A2,B3,857934.41,180114.78,regular
394064,C2,C27,C1,C15,A1,B1,511036.46,10404,regular
394065,C2,C20,C1,C13,A1,B1,151186.92,0,regular
394066,C9,C98,C7,C73,A2,B2,1524960.21,0,regular
394067,C2,C28,C1,C17,A1,B1,1011884.28,0,regular
394068,C9,C91,C2,C27,A2,B3,1377613.04,165,regular
394069,C1,C18,C2,C21,A1,B3,577458.08,176985.42,regular
394070,C1,C13,C1,C15,A1,B1,209146.44,0,regular
394071,C6,C65,C1,C13,A2,B1,798673.98,40302,regular
394072,C1,C14,C1,C17,A1,B1,42901.49,0,regular
394073,C9,C93,C1,C13,A2,B1,349858.46,0,regular
394074,C1,C13,C2,C20,A1,B3,172032.66,4420,regular
394075,C7,C79,C9,C93,A3,B1,205195.85,0,regular
394076,C1,C11,C1,C19,A1,B1,433353.8,101514.56,regular
394077,C7,C74,C1,C19,A3,B1,244962.35,40045,regular
394078,C1,C13,C1,C14,A1,B1,49832.63,84661.22,regular
394079,C1,C11,C1,C16,A1,B1,1279498.53,0,regular
394080,C1,C13,C1,C18,A1,B1,70376.4,972892.24,regular
394081,C1,C12,C1,C10,A1,B1,229218.11,517753.23,regular
394082,C2,C20,C1,C14,A1,B1,114957.22,209,regular
394083,C7,C72,C4,C47,A3,B3,950805.36,0,regular
394084,C9,C94,C8,C89,A2,B3,13123.67,0,regular
394085,C1,C13,C2,C25,A1,B3,1258244.54,3761,regular
394086,C1,C13,C2,C20,A1,B3,741607.93,151730.36,regular
394087,C1,C11,C1,C13,A1,B1,823388.85,79061.29,regular
394088,C2,C20,C1,C10,A1,B1,3476268.37,0,regular
394089,C2,C20,C1,C19,A1,B1,148391.2,299826,regular
394090,C1,C16,C6,C65,A1,B2,250569.39,54005.47,regular
394091,C1,C14,C2,C21,A1,B3,348826.75,0,regular
394092,C1,C10,C1,C16,A1,B1,2093285.45,132532,regular
394093,C8,C80,C1,C16,A1,B1,1008368.31,70953,regular
394094,C1,C16,C1,C18,A1,B1,1518003.8,0,regular
394095,C2,C28,C1,C18,A1,B1,166331.33,273910,regular
394096,C1,C11,C1,C15,A1,B1,4820893.87,0,regular
394097,C1,C10,C9,C99,A1,B1,201480.19,285070,regular
394098,C1,C18,C2,C23,A1,B3,163440.61,0,regular
394099,C6,C68,C1,C13,A2,B1,195233.17,0,regular
394100,C8,C89,C1,C14,A1,B1,483695.19,0,regular
394101,C4,C41,C4,C48,A2,B3,141013.65,0,regular
394102,C1,C15,C1,C12,A1,B1,258444.9,0,regular
394103,C1,C16,C1,C17,A1,B1,36778.01,0,regular
